plant_id,sector,plant_state,generator_id,nameplate_capacity_mw,summer_capacity_mw,technology,generation_type,operating_year,retirement_year_or_planned,status,latitude,longitude
3737,Electric Utility,VT,H9,0.8,0.8,Conventional Hydroelectric,Hydro,2008, ,Operating,44.4821,-73.1164
54801,Commercial Non-CHP,NC,GEN1,0.8,0.8,Conventional Hydroelectric,Hydro,1997, ,Operating,36.423715,-79.95249
7493,Electric Utility,AK,4,0.8,0.7,Conventional Hydroelectric,Hydro,1995, ,Operating,55.061683,-162.3103
7190,Electric Utility,ID,3,0.8,0.8,Conventional Hydroelectric,Hydro,1992, ,Operating,42.526786,-114.0369
55860,IPP Non-CHP,CT,U2,0.8,0.8,Conventional Hydroelectric,Hydro,1990, ,Operating,41.798656,-71.88676
50206,IPP Non-CHP,CO,GEN1,0.8,0.8,Conventional Hydroelectric,Hydro,1989, ,Operating,37.377715,-107.5787
10181,Commercial Non-CHP,NC,GEN2,0.8,0.8,Conventional Hydroelectric,Hydro,1988, ,Operating,35.6497,-82.5992
10181,Commercial Non-CHP,NC,GEN3,0.8,0.8,Conventional Hydroelectric,Hydro,1988, ,Operating,35.6497,-82.5992
50328,IPP Non-CHP,MN,1,0.8,0.8,Conventional Hydroelectric,Hydro,1988, ,Operating,44.5119,-92.9394
50328,IPP Non-CHP,MN,2,0.8,0.8,Conventional Hydroelectric,Hydro,1988, ,Operating,44.5119,-92.9394
50713,Electric Utility,VT,GEN1,0.8,0.8,Conventional Hydroelectric,Hydro,1988, ,Operating,44.0703,-73.1961
50713,Electric Utility,VT,GEN2,0.8,0.8,Conventional Hydroelectric,Hydro,1988, ,Operating,44.0703,-73.1961
50354,IPP Non-CHP,NY,1,0.8,0.8,Conventional Hydroelectric,Hydro,1987, ,Operating,43.1853,-75.0169
50354,IPP Non-CHP,NY,2,0.8,0.8,Conventional Hydroelectric,Hydro,1987, ,Operating,43.1853,-75.0169
50421,IPP Non-CHP,WA,201,0.8,0.8,Conventional Hydroelectric,Hydro,1987, ,Operating,46.596413,-120.6775
50421,IPP Non-CHP,WA,301,0.8,0.8,Conventional Hydroelectric,Hydro,1987, ,Operating,46.596413,-120.6775
50938,IPP Non-CHP,OR,GV1,0.8,0.8,Conventional Hydroelectric,Hydro,1987, ,Operating,42.8489,-123.1778
50938,IPP Non-CHP,OR,GV2,0.8,0.8,Conventional Hydroelectric,Hydro,1987, ,Operating,42.8489,-123.1778
10848,IPP Non-CHP,NY,GEN2,0.8,0.8,Conventional Hydroelectric,Hydro,1986, ,Operating,41.55998,-74.19515
50917,IPP Non-CHP,OR,GEN3,0.8,0.8,Conventional Hydroelectric,Hydro,1986, ,Operating,45.480701,-121.5998
54385,IPP Non-CHP,CT,GEN1,0.8,0.8,Conventional Hydroelectric,Hydro,1986, ,Operating,41.3686,-73.0856
10066,IPP Non-CHP,ME,GEN1,0.8,0.7,Conventional Hydroelectric,Hydro,1985, ,Operating,44.5467,-69.6292
10066,IPP Non-CHP,ME,GEN2,0.8,0.7,Conventional Hydroelectric,Hydro,1985, ,Operating,44.5467,-69.6292
10066,IPP Non-CHP,ME,GEN3,0.8,0.7,Conventional Hydroelectric,Hydro,1985, ,Operating,44.5467,-69.6292
10066,IPP Non-CHP,ME,GEN4,0.8,0.7,Conventional Hydroelectric,Hydro,1985, ,Operating,44.5467,-69.6292
10066,IPP Non-CHP,ME,GEN5,0.8,0.7,Conventional Hydroelectric,Hydro,1985, ,Operating,44.5467,-69.6292
10066,IPP Non-CHP,ME,GEN6,0.8,0.7,Conventional Hydroelectric,Hydro,1985, ,Operating,44.5467,-69.6292
50252,IPP Non-CHP,MN,HG6,0.8,0.8,Conventional Hydroelectric,Hydro,1985, ,Operating,45.617996,-94.20079
50252,IPP Non-CHP,MN,HG7,0.8,0.8,Conventional Hydroelectric,Hydro,1985, ,Operating,45.617996,-94.20079
10781,IPP Non-CHP,ID,GEN3,0.8,0.8,Conventional Hydroelectric,Hydro,1983, ,Operating,42.945664,-114.7957
10286,Commercial Non-CHP,NY,1,0.8,0.5,Conventional Hydroelectric,Hydro,1981, ,Operating,42.451922,-76.48509
50079,IPP Non-CHP,NY,GEN1,0.8,0.8,Conventional Hydroelectric,Hydro,1980, ,Operating,42.502473,-74.98356
54639,IPP Non-CHP,NH,SM1,0.8,0.8,Conventional Hydroelectric,Hydro,1980, ,Operating,44.3889,-71.1645
54639,IPP Non-CHP,NH,SM2,0.8,0.8,Conventional Hydroelectric,Hydro,1980, ,Operating,44.3889,-71.1645
54639,IPP Non-CHP,NH,SM4,0.8,0.8,Conventional Hydroelectric,Hydro,1980, ,Operating,44.3889,-71.1645
6086,Electric Utility,WI,4,0.8,0.4,Conventional Hydroelectric,Hydro,1977,2023,Operating,45.164024,-91.15743
63,Electric Utility,AK,1,0.8,0.8,Conventional Hydroelectric,Hydro,1951, ,Operating,58.3107,-134.4174
3765,Electric Utility,VT,2,0.8,0.6,Conventional Hydroelectric,Hydro,1947, ,Operating,44.577553,-72.61186
54322,Industrial Non-CHP,GA,4,0.8,0.8,Conventional Hydroelectric,Hydro,1946, ,Operating,33.487881,-81.99252
10608,IPP Non-CHP,VT,GEN3,0.8,0.7,Conventional Hydroelectric,Hydro,1941, ,Operating,44.4122,-71.7228
10608,IPP Non-CHP,VT,GEN4,0.8,0.6,Conventional Hydroelectric,Hydro,1941, ,Operating,44.4122,-71.7228
9864,Electric Utility,MA,2,0.8,0.6,Conventional Hydroelectric,Hydro,1938, ,Operating,42.2,-72.61
1604,Electric Utility,MA,1,0.8,0.8,Conventional Hydroelectric,Hydro,1935, ,Operating,42.1919,-72.6097
1604,Electric Utility,MA,2,0.8,0.8,Conventional Hydroelectric,Hydro,1935, ,Operating,42.1919,-72.6097
10798,IPP Non-CHP,VA,GEN2,0.8,0.8,Conventional Hydroelectric,Hydro,1933, ,Operating,36.715103,-80.98562
50639,Industrial CHP,MN,HGN5,0.8,0.5,Conventional Hydroelectric,Hydro,1929, ,Operating,46.7243,-92.4298
50639,Industrial CHP,MN,HGN6,0.8,0.5,Conventional Hydroelectric,Hydro,1929, ,Operating,46.7243,-92.4298
54103,Industrial Non-CHP,WI,HG5,0.8,0.8,Conventional Hydroelectric,Hydro,1926, ,Operating,44.3364,-89.8672
55288,IPP Non-CHP,ME,MW04,0.8,0.9,Conventional Hydroelectric,Hydro,1925, ,Operating,45.6072,-68.5453
55288,IPP Non-CHP,ME,MW05,0.8,0.9,Conventional Hydroelectric,Hydro,1925, ,Operating,45.6072,-68.5453
2566,IPP Non-CHP,NY,1,0.8,0.1,Conventional Hydroelectric,Hydro,1924, ,Operating,43.32411,-76.41898
4064,Electric Utility,WI,1,0.8,0.8,Conventional Hydroelectric,Hydro,1923, ,Operating,45.5711,-89.4806
50395,Industrial CHP,WI,HY3,0.8,0.8,Conventional Hydroelectric,Hydro,1923, ,Operating,44.3142,-89.8964
55288,IPP Non-CHP,ME,MW01,0.8,0.7,Conventional Hydroelectric,Hydro,1923, ,Operating,45.6072,-68.5453
55288,IPP Non-CHP,ME,MW02,0.8,0.7,Conventional Hydroelectric,Hydro,1923, ,Operating,45.6072,-68.5453
55288,IPP Non-CHP,ME,MW03,0.8,0.7,Conventional Hydroelectric,Hydro,1923, ,Operating,45.6072,-68.5453
1895,Electric Utility,MN,1,0.8,0.8,Conventional Hydroelectric,Hydro,1922, ,Operating,46.726627,-92.44862
1895,Electric Utility,MN,2,0.8,0.8,Conventional Hydroelectric,Hydro,1922, ,Operating,46.726627,-92.44862
1895,Electric Utility,MN,3,0.8,0.7,Conventional Hydroelectric,Hydro,1922, ,Operating,46.726627,-92.44862
10544,IPP Non-CHP,NY,GEN1,0.8,0.8,Conventional Hydroelectric,Hydro,1922, ,Operating,44.311681,-75.44499
10694,IPP Non-CHP,MA,2121,0.8,0.8,Conventional Hydroelectric,Hydro,1920, ,Operating,42.668889,-71.57556
10694,IPP Non-CHP,MA,8281,0.8,0.8,Conventional Hydroelectric,Hydro,1920, ,Operating,42.668889,-71.57556
1896,Electric Utility,MN,1,0.8,0.9,Conventional Hydroelectric,Hydro,1919, ,Operating,45.975013,-94.36909
1896,Electric Utility,MN,2,0.8,0.9,Conventional Hydroelectric,Hydro,1919, ,Operating,45.975013,-94.36909
3973,Electric Utility,WI,1,0.8,0.8,Conventional Hydroelectric,Hydro,1918, ,Operating,44.5153,-89.585
3973,Electric Utility,WI,2,0.8,0.8,Conventional Hydroelectric,Hydro,1918, ,Operating,44.5153,-89.585
3973,Electric Utility,WI,3,0.8,0.8,Conventional Hydroelectric,Hydro,1918, ,Operating,44.5153,-89.585
3973,Electric Utility,WI,4,0.8,0.8,Conventional Hydroelectric,Hydro,1918, ,Operating,44.5153,-89.585
3973,Electric Utility,WI,5,0.8,0.8,Conventional Hydroelectric,Hydro,1918, ,Operating,44.5153,-89.585
1898,Electric Utility,MN,1,0.8,0.9,Conventional Hydroelectric,Hydro,1917, ,Operating,46.316033,-94.48494
1898,Electric Utility,MN,2,0.8,0.8,Conventional Hydroelectric,Hydro,1917, ,Operating,46.316033,-94.48494
3716,Electric Utility,VT,1,0.8,0.6,Conventional Hydroelectric,Hydro,1917, ,Operating,44.0249,-73.1768
3716,Electric Utility,VT,2,0.8,0.6,Conventional Hydroelectric,Hydro,1917, ,Operating,44.0249,-73.1768
3716,Electric Utility,VT,3,0.8,0.8,Conventional Hydroelectric,Hydro,1917, ,Operating,44.0249,-73.1768
50395,Industrial CHP,WI,HY1,0.8,0.8,Conventional Hydroelectric,Hydro,1917, ,Operating,44.3142,-89.8964
50395,Industrial CHP,WI,HY2,0.8,0.8,Conventional Hydroelectric,Hydro,1917, ,Operating,44.3142,-89.8964
50178,IPP Non-CHP,VA,GEN1,0.8,0.8,Conventional Hydroelectric,Hydro,1915, ,Operating,36.7817,-78.9236
3765,Electric Utility,VT,1,0.8,0.5,Conventional Hydroelectric,Hydro,1914, ,Operating,44.577553,-72.61186
1756,Electric Utility,WI,1,0.8,0.5,Conventional Hydroelectric,Hydro,1913,2024,Operating,46.5392,-90.3742
1756,Electric Utility,WI,2,0.8,0.5,Conventional Hydroelectric,Hydro,1913,2024,Operating,46.5392,-90.3742
1488,IPP Non-CHP,ME,DR5,0.8,0.7,Conventional Hydroelectric,Hydro,1913, ,Operating,44.134572,-70.20372
6451,Electric Utility,VT,1,0.8,0.6,Conventional Hydroelectric,Hydro,1913, ,Operating,44.0525,-73.1762
6451,Electric Utility,VT,2,0.8,0.6,Conventional Hydroelectric,Hydro,1913, ,Operating,44.0525,-73.1762
6546,IPP Non-CHP,WV,1,0.8,0.6,Conventional Hydroelectric,Hydro,1913, ,Operating,39.273056,-77.78444
50447,Industrial CHP,ME,GEN4,0.8,0.8,Conventional Hydroelectric,Hydro,1913, ,Operating,43.684857,-70.35315
50447,Industrial CHP,ME,GEN5,0.8,0.8,Conventional Hydroelectric,Hydro,1913, ,Operating,43.684857,-70.35315
50447,Industrial CHP,ME,GEN6,0.8,0.8,Conventional Hydroelectric,Hydro,1913, ,Operating,43.684857,-70.35315
1488,IPP Non-CHP,ME,DR4,0.8,0.7,Conventional Hydroelectric,Hydro,1911, ,Operating,44.134572,-70.20372
394,Electric Utility,CA,2,0.8,1.2,Conventional Hydroelectric,Hydro,1909, ,Operating,36.443421,-118.0439
394,Electric Utility,CA,1,0.8,1.2,Conventional Hydroelectric,Hydro,1908, ,Operating,36.443421,-118.0439
1607,Electric Utility,MA,4,0.8,0.8,Conventional Hydroelectric,Hydro,1906, ,Operating,42.200592,-72.59443
6450,Electric Utility,VT,2,0.8,0.7,Conventional Hydroelectric,Hydro,1905, ,Operating,43.662775,-73.03402
6450,Electric Utility,VT,3,0.8,0.7,Conventional Hydroelectric,Hydro,1905, ,Operating,43.662775,-73.03402
6450,Electric Utility,VT,4,0.8,0.7,Conventional Hydroelectric,Hydro,1905, ,Operating,43.662775,-73.03402
6231,Electric Utility,WI,1,0.8,0.4,Conventional Hydroelectric,Hydro,1901,2024,Operating,45.157552,-92.71621
6231,Electric Utility,WI,3,0.8,0.5,Conventional Hydroelectric,Hydro,1901,2024,Operating,45.157552,-92.71621
6231,Electric Utility,WI,4,0.8,0.5,Conventional Hydroelectric,Hydro,1901,2024,Operating,45.157552,-92.71621
57190,IPP Non-CHP,WI,UNIT2,0.8,0.8,Conventional Hydroelectric,Hydro,1900, ,Operating,45.7736,-87.9894
361,Electric Utility,CA,1,0.8,0.8,Conventional Hydroelectric,Hydro,1899, ,Operating,34.14522,-117.0585
361,Electric Utility,CA,2,0.8,0.8,Conventional Hydroelectric,Hydro,1899, ,Operating,34.14522,-117.0585
361,Electric Utility,CA,3,0.8,0.8,Conventional Hydroelectric,Hydro,1899, ,Operating,34.14522,-117.0585
361,Electric Utility,CA,4,0.8,0.8,Conventional Hydroelectric,Hydro,1899, ,Operating,34.14522,-117.0585
3971,Electric Utility,WI,9,0.8,0.8,Conventional Hydroelectric,Hydro,1896, ,Operating,44.4306,-89.7808
9864,Electric Utility,MA,1,0.8,0.6,Conventional Hydroelectric,Hydro,1893, ,Operating,42.2,-72.61
55053,Industrial Non-CHP,TX,14,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,2013, ,Operating,33.195763,-97.80255
55053,Industrial Non-CHP,TX,15,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,2013, ,Operating,33.195763,-97.80255
55053,Industrial Non-CHP,TX,16,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,2013, ,Operating,33.195763,-97.80255
55053,Industrial Non-CHP,TX,17,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,2013, ,Operating,33.195763,-97.80255
57811,IPP Non-CHP,CA,ADB00,0.8,0.8,Other Natural Gas,Natural Gas,2010, ,Operating,37.330556,-121.8931
55053,Industrial Non-CHP,TX,2723,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,2009, ,Operating,33.195763,-97.80255
7484,Electric Utility,AK,PG5A,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,2008, ,Operating,70.220565,-150.9935
7484,Electric Utility,AK,PG6A,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,2008, ,Operating,70.220565,-150.9935
55053,Industrial Non-CHP,TX,671,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,2002, ,Operating,33.195763,-97.80255
55053,Industrial Non-CHP,TX,655,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,2001, ,Operating,33.195763,-97.80255
55053,Industrial Non-CHP,TX,656,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,2001, ,Operating,33.195763,-97.80255
55053,Industrial Non-CHP,TX,657,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,2001, ,Operating,33.195763,-97.80255
55053,Industrial Non-CHP,TX,658,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,2001, ,Operating,33.195763,-97.80255
55053,Industrial Non-CHP,TX,666,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,2001, ,Operating,33.195763,-97.80255
55053,Industrial Non-CHP,TX,667,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,2001, ,Operating,33.195763,-97.80255
55990,IPP CHP,OH,6,0.8,0.7,Natural Gas Fired Combined Cycle,Natural Gas,2001, ,Operating,41.890026,-80.7612
55990,IPP CHP,OH,7,0.8,0.7,Natural Gas Fired Combined Cycle,Natural Gas,2001, ,Operating,41.890026,-80.7612
55053,Industrial Non-CHP,TX,654,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,2000, ,Operating,33.195763,-97.80255
58375,Commercial CHP,IL,3,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,2000, ,Operating,41.916944,-87.84556
58375,Commercial CHP,IL,4,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,2000, ,Operating,41.916944,-87.84556
54956,Electric Utility,IN,I-1,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1999, ,Operating,41.6514,-86.9036
54956,Electric Utility,IN,I-2,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1999, ,Operating,41.6514,-86.9036
54956,Electric Utility,IN,I-3,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1999, ,Operating,41.6514,-86.9036
54956,Electric Utility,IN,I-4,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1999, ,Operating,41.6514,-86.9036
58161,Commercial CHP,MI,EG-1,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1999, ,Operating,42.28,-85.60639
7011,Electric Utility,KS,13,0.8,0.5,Natural Gas Internal Combustion Engine,Natural Gas,1998, ,Operating,37.16424,-101.3401
58375,Commercial CHP,IL,1,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1998, ,Operating,41.916944,-87.84556
58375,Commercial CHP,IL,2,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1998, ,Operating,41.916944,-87.84556
60797,IPP Non-CHP,IL,GEN1,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1996, ,Operating,42.25416,-87.86428
60797,IPP Non-CHP,IL,GEN2,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1996, ,Operating,42.25416,-87.86428
60797,IPP Non-CHP,IL,GEN3,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1996, ,Operating,42.25416,-87.86428
60797,IPP Non-CHP,IL,GEN4,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1996, ,Operating,42.25416,-87.86428
54523,Industrial Non-CHP,IL,GEN9,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1995, ,Operating,41.998889,-88.30222
50566,IPP Non-CHP,IL,GEN3,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1993, ,Operating,38.6603,-90.1317
54523,Industrial Non-CHP,IL,GEN1,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1992, ,Operating,41.998889,-88.30222
54523,Industrial Non-CHP,IL,GEN2,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1992, ,Operating,41.998889,-88.30222
54523,Industrial Non-CHP,IL,GEN3,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1992, ,Operating,41.998889,-88.30222
54523,Industrial Non-CHP,IL,GEN4,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1992, ,Operating,41.998889,-88.30222
54523,Industrial Non-CHP,IL,GEN5,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1992, ,Operating,41.998889,-88.30222
54523,Industrial Non-CHP,IL,GEN6,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1992, ,Operating,41.998889,-88.30222
54523,Industrial Non-CHP,IL,GEN7,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1992, ,Operating,41.998889,-88.30222
54523,Industrial Non-CHP,IL,GEN8,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1992, ,Operating,41.998889,-88.30222
58117,Electric Utility,AK,2,0.8,0.6,Natural Gas Internal Combustion Engine,Natural Gas,1992, ,Operating,70.2,-148.4667
58117,Electric Utility,AK,3,0.8,0.6,Natural Gas Internal Combustion Engine,Natural Gas,1992, ,Operating,70.2,-148.4667
50566,IPP Non-CHP,IL,GEN1,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1991, ,Operating,38.6603,-90.1317
50566,IPP Non-CHP,IL,GEN2,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1991, ,Operating,38.6603,-90.1317
60102,Industrial CHP,MI,1,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1990, ,Operating,43.216639,-86.21444
60102,Industrial CHP,MI,2,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1990, ,Operating,43.216639,-86.21444
60102,Industrial CHP,MI,3,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1990, ,Operating,43.216639,-86.21444
60102,Industrial CHP,MI,4,0.8,0.8,Natural Gas Internal Combustion Engine,Natural Gas,1990, ,Operating,43.216639,-86.21444
2986,Electric Utility,OK,IC2,0.8,0.6,Natural Gas Internal Combustion Engine,Natural Gas,1954, ,Operating,35.8575,-97.9277
2221,Electric Utility,NE,4,0.8,0.7,Natural Gas Internal Combustion Engine,Natural Gas,1951, ,Operating,41.4031,-99.6392
6341,Electric Utility,AK,1B,0.8,0.8,Petroleum Liquids,Oil,2020, ,Operating,66.606778,-160.0148
57067,Electric Utility,AK,1A,0.8,0.8,Petroleum Liquids,Oil,2019, ,Operating,60.530142,-165.1086
57066,Electric Utility,AK,1,0.8,0.8,Petroleum Liquids,Oil,2017, ,Operating,60.8731,-162.5197
6319,Electric Utility,AK,5A,0.8,0.8,Petroleum Liquids,Oil,2016, ,Operating,61.530858,-166.1019
6329,Electric Utility,AK,4A,0.8,0.8,Petroleum Liquids,Oil,2015, ,Operating,62.085569,-163.7291
1194,Electric Utility,IA,10,0.8,0.6,Petroleum Liquids,Oil,2009, ,Operating,42.1697,-92.0222
6311,Electric Utility,AK,3A,0.8,0.8,Petroleum Liquids,Oil,2009, ,Operating,61.525297,-165.5902
7437,Electric Utility,AK,3A,0.8,0.8,Petroleum Liquids,Oil,2009, ,Operating,64.74417,-156.8736
7437,Electric Utility,AK,5A,0.8,0.8,Petroleum Liquids,Oil,2009, ,Operating,64.74417,-156.8736
57052,Electric Utility,AK,UNIT3,0.8,0.8,Petroleum Liquids,Oil,2008, ,Operating,63.695267,-170.4757
52091,IPP Non-CHP,NY,01-8N,0.8,0.8,Petroleum Liquids,Oil,2006, ,Operating,40.6679,-73.9787
57062,Electric Utility,AK,UNIT3,0.8,0.8,Petroleum Liquids,Oil,2006, ,Operating,63.777058,-171.7124
57067,Electric Utility,AK,UNIT3,0.8,0.8,Petroleum Liquids,Oil,2005, ,Operating,60.530142,-165.1086
1313,Electric Utility,KS,10,0.8,0.7,Petroleum Liquids,Oil,2001, ,Operating,38.633183,-95.82766
1313,Electric Utility,KS,8,0.8,0.7,Petroleum Liquids,Oil,2001, ,Operating,38.633183,-95.82766
64515,Commercial Non-CHP,CT,4,0.8,0.8,Petroleum Liquids,Oil,2001, ,Operating,41.055636,-73.55198
64515,Commercial Non-CHP,CT,5,0.8,0.8,Petroleum Liquids,Oil,2001, ,Operating,41.055636,-73.55198
6637,Electric Utility,AK,2B,0.8,0.8,Petroleum Liquids,Oil,1999, ,Operating,59.544553,-139.7243
7437,Electric Utility,AK,1A,0.8,0.8,Petroleum Liquids,Oil,1999, ,Operating,64.74417,-156.8736
2305,Electric Utility,NE,5,0.8,0.8,Petroleum Liquids,Oil,1997, ,Operating,42.599377,-99.14371
1024,IPP Non-CHP,IN,D1,0.8,0.9,Petroleum Liquids,Oil,1994, ,Operating,40.048889,-86.8992
6301,Electric Utility,AK,NA5,0.8,0.8,Petroleum Liquids,Oil,1993, ,Operating,58.730417,-157.0072
6301,Electric Utility,AK,NA4,0.8,0.8,Petroleum Liquids,Oil,1992, ,Operating,58.730417,-157.0072
6301,Electric Utility,AK,NA3,0.8,0.8,Petroleum Liquids,Oil,1991, ,Operating,58.730417,-157.0072
66,Electric Utility,AK,6A,0.8,0.8,Petroleum Liquids,Oil,1986, ,Operating,59.4545,-135.3131
91,Electric Utility,AK,IC5,0.8,0.7,Petroleum Liquids,Oil,1979, ,Operating,56.81104,-132.9571
2164,Electric Utility,MO,1,0.8,0.6,Petroleum Liquids,Oil,1970, ,Operating,40.476742,-93.01002
2316,Electric Utility,NE,3,0.8,0.8,Petroleum Liquids,Oil,1969, ,Operating,41.988069,-96.91599
2253,Electric Utility,NE,3,0.8,0.3,Petroleum Liquids,Oil,1960, ,Operating,41.9374,-96.4668
941,Electric Utility,IL,4,0.8,0.7,Petroleum Liquids,Oil,1951, ,Operating,40.24611,-88.63876
1320,Electric Utility,KS,3,0.8,0.6,Petroleum Liquids,Oil,1947, ,Operating,39.904922,-95.80337
1969,Electric Utility,MN,5,0.8,0.8,Petroleum Liquids,Oil,1946, ,Operating,45.041378,-93.79052
2221,Electric Utility,NE,3,0.8,0.7,Petroleum Liquids,Oil,1945, ,Operating,41.4031,-99.6392
2975,Electric Utility,OK,6,0.8,0.6,Petroleum Liquids,Oil,1939, ,Operating,35.982597,-96.77568
2302,Electric Utility,NE,3,0.8,0.6,Petroleum Liquids,Oil,1931, ,Operating,41.145634,-102.9778
58546,IPP Non-CHP,MI,GEN3,0.8,0.8,Landfill Gas,Other,2019, ,Operating,42.175833,-86.28
62873,IPP CHP,NC,7474,0.8,0.8,Other Waste Biomass,Other,2019, ,Operating,35.591719,-77.61451
62873,IPP CHP,NC,7475,0.8,0.8,Other Waste Biomass,Other,2019, ,Operating,35.591719,-77.61451
57045,IPP Non-CHP,SD,2,0.8,0.8,Batteries,Other,2018, ,Operating,44.477778,-99.13389
63977,IPP Non-CHP,MI,2,0.8,0.8,Landfill Gas,Other,2018, ,Operating,43.33349,-85.50601
56523,IPP Non-CHP,AR,GEN 7,0.8,0.8,Landfill Gas,Other,2017, ,Operating,34.8332,-92.1571
60607,IPP Non-CHP,CT,BA1,0.8,0.8,Batteries,Other,2017, ,Operating,41.381256,-72.07689
59260,Industrial Non-CHP,IN,HV2-2,0.8,0.7,Other Waste Biomass,Other,2016, ,Operating,41.032778,-87.0725
60609,IPP Non-CHP,CT,BA1,0.8,0.8,Batteries,Other,2016, ,Operating,41.576946,-72.10461
60220,IPP CHP,CA,ZWED1,0.8,0.8,Other Waste Biomass,Other,2015, ,Operating,37.4325,-121.9529
60220,IPP CHP,CA,ZWED2,0.8,0.8,Other Waste Biomass,Other,2015, ,Operating,37.4325,-121.9529
60263,Commercial CHP,OR,GEN1,0.8,0.8,Other Waste Biomass,Other,2015, ,Operating,45.400524,-122.7658
60263,Commercial CHP,OR,GEN2,0.8,0.8,Other Waste Biomass,Other,2015, ,Operating,45.400524,-122.7658
57249,IPP Non-CHP,OH,GEN2,0.8,0.8,Landfill Gas,Other,2014, ,Operating,41.3362,-82.602
57410,IPP Non-CHP,OH,GEN1,0.8,0.8,Landfill Gas,Other,2013, ,Operating,41.795,-80.91
57410,IPP Non-CHP,OH,GEN2,0.8,0.8,Landfill Gas,Other,2013, ,Operating,41.795,-80.91
57410,IPP Non-CHP,OH,GEN3,0.8,0.8,Landfill Gas,Other,2013, ,Operating,41.795,-80.91
57410,IPP Non-CHP,OH,GEN4,0.8,0.8,Landfill Gas,Other,2013, ,Operating,41.795,-80.91
57410,IPP Non-CHP,OH,GEN5,0.8,0.8,Landfill Gas,Other,2013, ,Operating,41.795,-80.91
57411,IPP Non-CHP,OH,GEN1,0.8,0.8,Landfill Gas,Other,2013, ,Operating,40.914444,-80.58611
57411,IPP Non-CHP,OH,GEN2,0.8,0.8,Landfill Gas,Other,2013, ,Operating,40.914444,-80.58611
57411,IPP Non-CHP,OH,GEN3,0.8,0.8,Landfill Gas,Other,2013, ,Operating,40.914444,-80.58611
57411,IPP Non-CHP,OH,GEN4,0.8,0.8,Landfill Gas,Other,2013, ,Operating,40.914444,-80.58611
